date,gdp_real,gdp_nominal,unemployment_rate,cpi_all_items,cpi_annual_growth,interest_rate_short_term,interest_rate_long_term,industrial_production_index,exports_volume,imports_volume,trade_balance,household_consumption,capital_formation,employment_level,money_supply_broad,exchange_rate_usd,stock_market_index,government_spending,population_total,population_working_age,country,gdp_growth_qoq,gdp_growth_yoy,ip_growth,employment_growth,consumption_growth,investment_growth,exports_growth,imports_growth,m2_growth,gdp_real_lag1,gdp_real_lag2,gdp_real_lag4,unemployment_rate_lag1,unemployment_rate_lag2,unemployment_rate_lag4,cpi_annual_growth_lag1,cpi_annual_growth_lag2,cpi_annual_growth_lag4,industrial_production_index_lag1,industrial_production_index_lag2,industrial_production_index_lag4,interest_rate_short_term_lag1,interest_rate_short_term_lag2,interest_rate_short_term_lag4,trade_gdp_ratio,gov_gdp_ratio,gdp_growth_yoy_ma4,unemployment_rate_ma4,cpi_annual_growth_ma4,gdp_real_diff,employment_level_diff,industrial_production_index_diff
2000-03-31,431553.163842648,361616.2,7.9222350000000015,1.461752,1.67595988720928,3.5104,5.43,108.2645,22.8443057601792,23.2312790036805,1.91,238479700000.0,104173400000.0,80.88632,,1.03626881430435,109.6896,101676.593395137,60918661.0,24.6040042583603,France,,,,,,,,,,,,,,,,,,,,,,,,,0.00044258741680698697,23.560618230622012,,,,,,
2000-06-30,436371.029559662,366613.8,7.9222350000000015,1.423246,1.6013886485582896,4.2945,5.32,108.8038,23.8715021580998,24.1745220845814,1.76,240630000000.0,104581600000.0,80.88632,,1.05298371918182,110.947,102151.884299431,61028269.676491395,24.652390543470215,France,1.1164014357152752,,,,,,,,,431553.163842648,,,7.9222350000000015,,,1.67595988720928,,,108.2645,,,3.5104,,,0.000403326499876951,23.409410199048164,,,,4817.865717014007,0.0,0.5392999999999972
2000-09-30,439753.121163989,371656.8,7.9222350000000015,1.903914,1.5758492742270822,4.5905,5.42,109.3628,24.002831863719,25.138123027436,0.88,241876000000.0,104915400000.0,80.88632,,1.1483974475714298,111.9686,102506.445281974,61140360.324442185,24.70145514460811,France,0.7750495278616043,,,,,,,,,436371.029559662,431553.163842648,,7.9222350000000015,7.9222350000000015,,1.6013886485582896,1.67595988720928,,108.8038,108.2645,,4.2945,3.5104,,0.00020011228065208839,23.309998348766275,,,,3382.0916043270263,0.0,0.5589999999999975
2000-12-31,442419.391961789,375583.1,7.9222350000000015,1.913168,1.5906628197892045,4.8268,5.04,111.3732,25.1946101428662,26.6475523807502,1.02,242015100000.0,105094600000.0,80.88632,,1.11084724065,100.8238,102661.948259806,61253348.79740685,24.749783233928692,France,0.6063108297543307,,,,,,,,,439753.121163989,436371.029559662,,7.9222350000000015,7.9222350000000015,,1.5758492742270822,1.6013886485582896,,109.3628,108.8038,,4.5905,4.2945,,0.0002305504728165477,23.204667364280617,,7.9222350000000015,1.610965157445964,2666.2707977999817,0.0,2.010400000000004
2001-03-31,444715.085346573,379010.8,7.9222350000000015,1.306284,1.63478079549602,4.7814,4.84,112.1479,24.4790881039464,25.1923740968627,1.54,244544500000.0,105329100000.0,80.88632,,1.10101394831818,90.1658,102784.541023848,61364377.0,24.7954958564477,France,0.5188952895134991,3.0498957270358673,3.5869560197479444,0.0,2.5431095393025016,1.1094002883653697,7.15619183585281,8.441614828316201,,442419.391961789,439753.121163989,431553.163842648,7.9222350000000015,7.9222350000000015,7.9222350000000015,1.5906628197892045,1.5758492742270822,1.67595988720928,111.3732,109.3628,108.2645,4.8268,4.5905,3.5104,0.00034628912999428737,23.112447589617183,,7.9222350000000015,1.600670384517649,2295.6933847839828,0.0,0.7747000000000099
2001-06-30,444822.260826265,381412.0,7.9222350000000015,2.050618,1.699742127858267,4.5395,5.15,111.1868,24.1365963910449,24.7318599637747,1.59,246462100000.0,105542200000.0,80.88632,,1.1708814672381005,91.24416,102906.867667562,61476764.14325367,24.83928905326064,France,0.024099807544986085,1.9367076854600151,2.1901808576538784,0.0,2.4236795079582762,0.9185172152653909,1.1105050331118305,2.3054763078388607,,444715.085346573,442419.391961789,436371.029559662,7.9222350000000015,7.9222350000000015,7.9222350000000015,1.63478079549602,1.5906628197892045,1.6013886485582896,112.1479,111.3732,108.8038,4.7814,4.8268,4.2945,0.0003574461397337777,23.134378993625617,,7.9222350000000015,1.6252587543426433,107.1754796919995,0.0,-0.9611000000000018
2001-09-30,447382.8833725,385064.7,7.9222350000000015,1.776798,1.776574463538317,3.9865,4.94,110.7357,23.2695431908461,23.4197398948313,1.95,247624000000.0,105905100000.0,80.88632,,1.09583135555,71.22739,103212.285096358,61590132.642198145,24.880209645799614,France,0.5756507197905547,1.73501035952075,1.2553628839056863,0.0,2.3764242835171645,0.94333148422443,-3.0550089965896365,-6.835765465580856,,444822.260826265,444715.085346573,439753.121163989,7.9222350000000015,7.9222350000000015,7.9222350000000015,1.699742127858267,1.63478079549602,1.5758492742270822,111.1868,112.1479,109.3628,4.5395,4.7814,4.5905,0.00043586826239313024,23.070235570550732,,7.9222350000000015,1.6754400516704522,2560.622546235041,0.0,-0.45110000000001094
2001-12-31,445427.582186,385754.3,7.9222350000000015,1.404832,1.85485408951441,3.3389,4.87,109.4217,22.2817571071146,22.1547134808176,1.74,249110200000.0,106187700000.0,80.88632,,1.11988998488889,78.71862,103403.714318356,61702859.4508551,24.916874151592477,France,-0.4370531951871648,0.6799408612881974,-1.752216870845047,0.0,2.9316765772053,1.040110528990068,-11.56141341038519,-16.860231047629583,,447382.8833725,444822.260826265,442419.391961789,7.9222350000000015,7.9222350000000015,7.9222350000000015,1.776574463538317,1.699742127858267,1.5906628197892045,110.7357,111.1868,111.3732,3.9865,4.5395,4.8268,0.0003906358900049923,23.214483892283315,1.8503886583262075,7.9222350000000015,1.7414878691017535,-1955.3011865000008,0.0,-1.313999999999993
2002-03-31,447973.651146561,390176.9,7.9222350000000015,2.15183,1.9234122872706,3.264,5.24,110.3141,22.2789925224766,22.5337588263236,1.2,249666700000.0,106443500000.0,80.88632,,1.14076238890476,81.21696,103579.353734277,61812142.0,24.9477711089087,France,0.5716011002430132,0.7327311142253157,-1.635162138568813,0.0,2.094588101552075,1.0580172051218417,-8.98765334773688,-10.553254172540205,,445427.582186,447382.8833725,444715.085346573,7.9222350000000015,7.9222350000000015,7.9222350000000015,1.85485408951441,1.776574463538317,1.63478079549602,109.4217,110.7357,112.1479,3.3389,3.9865,4.7814,0.0002678728976422327,23.121751350592163,1.2710975051235696,7.9222350000000015,1.8136457420453986,2546.0689605610096,0.0,0.892399999999995
2002-06-30,450076.464602679,393487.6,7.9222350000000015,1.624719,1.977849073689983,3.3485,5.11,109.9022,22.3552675275494,22.1416559296426,1.3,251365300000.0,107411800000.0,80.88632,,1.04543044505,70.79169,104531.443558052,61921454.137565576,24.9736984428501,France,0.4694056114095124,1.1811917341219003,-1.1553529735544243,0.0,1.9894336695175374,1.7714241317690949,-7.38019907461519,-10.473146936486089,,447973.651146561,445427.582186,444822.260826265,7.9222350000000015,7.9222350000000015,7.9222350000000015,1.9234122872706,1.85485408951441,1.699742127858267,110.3141,109.4217,111.1868,3.264,3.3389,4.5395,0.0002888398088417312,23.225263211736884,1.0822185172890408,7.9222350000000015,1.8831724785033277,2102.8134561179904,0.0,-0.4119000000000028
